"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"OTU177"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Ganodermataceae"	NA	NA	"IDTAXA"
"OTU178"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Debaryomycetaceae"	"Schwanniomyces"	"Schwanniomyces_yamadae"	"RDP"
"OTU179"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Acrostalagmus"	"Acrostalagmus_luteoalbus"	"RDP"
"OTU180"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU181"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Mrakiaceae"	"Mrakia"	"Mrakia_frigida"	"RDP"
"OTU182"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Botryotrichum"	"Botryotrichum_atrogriseum"	"IDTAXA"
"OTU183"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"RDP"
"OTU184"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	NA	"RDP"
"OTU185"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascodesmidaceae"	"Eleutherascus"	"Eleutherascus_lectardii"	"IDTAXA"
"OTU186"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	"Coniochaetaceae"	"Lecythophora"	"Lecythophora_sp"	"IDTAXA"
"OTU187"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Humicola"	"Humicola_nigrescens"	"RDP"
"OTU188"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_sp"	"IDTAXA"
"OTU189"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_gamsii"	"RDP"
"OTU190"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Microdochiaceae"	"Microdochium"	"Microdochium_sp"	"IDTAXA"
"OTU191"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_sp"	"IDTAXA"
"OTU192"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Cyberlindnera"	"Cyberlindnera_misumaiensis"	"RDP"
"OTU193"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU194"	"Fungi"	"Blastocladiomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU195"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU196"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cladorrhinum"	"Cladorrhinum_foecundissimum"	"RDP"
"OTU197"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"RDP"
"OTU198"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Leucosporidiales"	"Leucosporidiaceae"	"Leucosporidium"	"Leucosporidium_drummii"	"IDTAXA"
"OTU199"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Holtermanniales"	"Holtermanniales_fam_Incertae_sedis"	"Holtermanniella"	"Holtermanniella_takashimae"	"RDP"
"OTU200"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"OTU201"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	"Chrysosporium_merdarium"	"IDTAXA"
"OTU202"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Pyrenophora"	"Pyrenophora_tritici-repentis"	"RDP"
"OTU203"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Lasiosphaeris"	"Lasiosphaeris_hispida"	"RDP"
"OTU204"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU205"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricomycetes_ord_Incertae_sedis"	"Agaricomycetes_fam_Incertae_sedis"	"Akenomyces"	"Akenomyces_costatus"	"RDP"
"OTU206"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Heyderia"	NA	"RDP"
"OTU207"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_stromaticum"	"RDP"
"OTU208"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU209"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA	"RDP"
"OTU210"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_anisopliae"	"RDP"
"OTU211"	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU212"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"IDTAXA"
"OTU213"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Pyrenochaetopsis"	"Pyrenochaetopsis_leptospora"	"RDP"
"OTU214"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Scutellinia"	"Scutellinia_vitreola"	"IDTAXA"
"OTU215"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Trechisporales"	"Hydnodontaceae"	"Trechispora"	"Trechispora_sp"	"IDTAXA"
"OTU216"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU217"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU218"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU219"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Humicola"	"Humicola_nigrescens"	"RDP"
"OTU220"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Scytalidium"	"Scytalidium_lignicola"	"IDTAXA"
"OTU221"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Leotiaceae"	"Neobulgaria"	"Neobulgaria_sp"	"IDTAXA"
"OTU222"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_kellermanii"	"RDP"
"OTU223"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU224"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	NA	NA	"RDP"
"OTU225"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU226"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Trichocladium"	"Trichocladium_opacum"	"IDTAXA"
"OTU227"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Cyberlindnera"	"Cyberlindnera_sargentensis"	"RDP"
"OTU228"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Hyponectriaceae"	"Monographella"	"Monographella_nivalis"	"RDP"
"OTU229"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	"Powellomyces"	"Powellomyces_hirtus"	"RDP"
"OTU230"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU231"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	NA	"RDP"
"OTU232"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_flanaganii"	"RDP"
"OTU233"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	NA	"RDP"
"OTU234"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Nectria"	"Nectria_ramulariae"	"RDP"
"OTU235"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU236"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Juncaceicola"	"Juncaceicola_oreochloae"	"RDP"
"OTU237"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Mycena"	"Mycena_alphitophora"	"RDP"
"OTU238"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	NA	NA	"RDP"
"OTU239"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Microbotryomycetes_ord_Incertae_sedis"	"Chrysozymaceae"	"Udeniozyma"	"Udeniozyma_ferulica"	"RDP"
"OTU240"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU241"	"Fungi"	"Basidiomycota"	"Agaricostilbomycetes"	"Agaricostilbales"	"Chionosphaeraceae"	NA	NA	"RDP"
"OTU242"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Kernia"	"Kernia_geniculotricha"	"RDP"
"OTU243"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Operculomyces"	"Operculomyces_laminatus"	"RDP"
"OTU244"	"Fungi"	"Chytridiomycota"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	NA	"RDP"
"OTU245"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU246"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Holtermanniales"	"Holtermanniales_fam_Incertae_sedis"	"Holtermanniella"	"Holtermanniella_takashimae"	"RDP"
"OTU247"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA	"RDP"
"OTU248"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU249"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Cystobasidiales"	"Cystobasidiaceae"	"Occultifur"	"Occultifur_sp"	"IDTAXA"
"OTU250"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Exophiala"	"Exophiala_sp"	"IDTAXA"
"OTU251"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Tricharina"	"Tricharina_sp"	"IDTAXA"
"OTU252"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Cantharellales_fam_Incertae_sedis"	"Minimedusa"	"Minimedusa_polyspora"	"RDP"
"OTU253"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	"Fimicolochytrium"	"Fimicolochytrium_jonesii"	"RDP"
"OTU254"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Chaetomium"	NA	"RDP"
"OTU255"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_stromaticum"	"RDP"
"OTU256"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU257"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU258"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Cuniculitremaceae"	"Kockovaella"	"Kockovaella_chinensis"	"RDP"
"OTU259"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	NA	NA	"IDTAXA"
"OTU260"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_plumigaleata"	"RDP"
"OTU261"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU262"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	"Fimicolochytrium"	"Fimicolochytrium_jonesii"	"RDP"
"OTU263"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	NA	"RDP"
"OTU264"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Apiosporaceae"	"Arthrinium"	"Arthrinium_malaysianum"	"RDP"
"OTU265"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	"Ascobolus_crenulatus"	"RDP"
"OTU266"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU267"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU268"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_moseri"	"RDP"
"OTU269"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Stagonosporopsis"	NA	"IDTAXA"
"OTU270"	"Fungi"	"Chytridiomycota"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	"Rhizophlyctis_rosea"	"RDP"
"OTU271"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Cyberlindnera"	"Cyberlindnera_galapagoensis"	"RDP"
"OTU272"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metacordyceps"	"Metacordyceps_chlamydosporia"	"RDP"
"OTU273"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_turrialbense"	"RDP"
"OTU274"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Cantharellales_fam_Incertae_sedis"	"Minimedusa"	"Minimedusa_polyspora"	"RDP"
"OTU275"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Mytilinidales"	"Gloniaceae"	"Cenococcum"	NA	"RDP"
"OTU276"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS05"	NA	NA	NA	"RDP"
"OTU277"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Acrospermales"	"Acrospermales_fam_Incertae_sedis"	"Leptodiscella"	"Leptodiscella_chlamydospora"	"RDP"
"OTU278"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Piedraiaceae"	"Piedraia"	"Piedraia_quintanilhae"	"RDP"
"OTU279"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_terricola"	"IDTAXA"
"OTU280"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Sclerotiniaceae"	"Botrytis"	"Botrytis_cinerea"	"RDP"
"OTU281"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"OTU282"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Chaetosphaeriales"	"Chaetosphaeriaceae"	NA	NA	"RDP"
"OTU283"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_merdicola"	"RDP"
"OTU284"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_marquandii"	"RDP"
"OTU285"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	NA	NA	"RDP"
"OTU286"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU287"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Hymenoscyphus"	"Hymenoscyphus_menthae"	"IDTAXA"
"OTU288"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Chaetomium"	"Chaetomium_grande"	"RDP"
"OTU289"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU290"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	"Powellomyces"	"Powellomyces_sp"	"IDTAXA"
"OTU291"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Apodus"	"Apodus_deciduus"	"RDP"
"OTU292"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU293"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Bionectriaceae"	"Clonostachys"	"Clonostachys_miodochialis"	"RDP"
"OTU294"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"Fusarium_solani"	"IDTAXA"
"OTU295"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	NA	NA	"RDP"
"OTU296"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"Spizellomyces_lactosolyticus"	"IDTAXA"
"OTU297"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Operculomyces"	"Operculomyces_laminatus"	"RDP"
"OTU298"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"Podospora_sp"	"IDTAXA"
"OTU299"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU300"	"Fungi"	"Mucoromycota"	"Mucoromycetes"	"Mucorales"	"Cunninghamellaceae"	"Absidia"	NA	"RDP"
"OTU301"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU302"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Sordariales_fam_Incertae_sedis"	"Cordana"	"Cordana_bisbyi"	"RDP"
"OTU303"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Stagonosporopsis"	NA	"IDTAXA"
"OTU304"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_koningii"	"RDP"
"OTU305"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Dermateaceae"	"Laetinaevia"	"Laetinaevia_sp"	"IDTAXA"
"OTU306"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_sp"	"IDTAXA"
"OTU307"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU308"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cladorrhinum"	"Cladorrhinum_bulbillosum"	"RDP"
"OTU309"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Periconiaceae"	"Periconia"	NA	"RDP"
"OTU310"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU311"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Bionectriaceae"	"Gliomastix"	"Gliomastix_roseogrisea"	"RDP"
"OTU312"	"Fungi"	"Monoblepharomycota"	"Monoblepharidomycetes"	NA	NA	NA	NA	"RDP"
"OTU313"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"IDTAXA"
"OTU314"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_sp"	"IDTAXA"
"OTU315"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU316"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Ophiosphaerella"	"Ophiosphaerella_aquatica"	"RDP"
"OTU317"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"Papiliotrema_rajasthanensis"	"RDP"
"OTU318"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Heyderia"	NA	"RDP"
"OTU319"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU320"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU321"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Pyrenochaeta"	NA	"RDP"
"OTU322"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU323"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU324"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_minutissima"	"RDP"
"OTU325"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Trichosporonales"	"Tetragoniomycetaceae"	"Tetragoniomyces"	"Tetragoniomyces_uliginosus"	"RDP"
"OTU326"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Phanerochaetaceae"	"Phlebiopsis"	NA	"RDP"
"OTU327"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Hymenochaetales"	"Hymenochaetaceae"	"Fomitiporia"	"Fomitiporia_chilensis"	"RDP"
"OTU328"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU329"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	NA	NA	"RDP"
"OTU330"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Barnettozyma"	"Barnettozyma_californica"	"RDP"
"OTU331"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	NA	NA	"RDP"
"OTU332"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Vibrisseaceae"	"Phialocephala"	"Phialocephala_humicola"	"RDP"
"OTU333"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Phialophora"	"Phialophora_mustea"	"RDP"
"OTU334"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU335"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU336"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	NA	NA	NA	"IDTAXA"
"OTU337"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_alpina"	"IDTAXA"
"OTU338"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Amanitaceae"	"Amanita"	NA	"RDP"
"OTU339"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU340"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU341"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Helicodendron"	"Helicodendron_westerdijkiae"	"RDP"
"OTU342"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU343"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU344"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	NA	NA	"IDTAXA"
"OTU345"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	NA	NA	NA	"RDP"
"OTU346"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Dichotomopilus"	"Dichotomopilus_erectus"	"RDP"
"OTU347"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Cystofilobasidiaceae"	"Cystofilobasidium"	"Cystofilobasidium_macerans"	"RDP"
"OTU348"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Paraphoma"	"Paraphoma_rhaphiolepidis"	"RDP"
"OTU349"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Leucosporidiales"	"Leucosporidiaceae"	"Leucosporidium"	"Leucosporidium_golubevii"	"IDTAXA"
"OTU350"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU351"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Acaulosporaceae"	"Acaulospora"	"Acaulospora_laevis"	"RDP"
"OTU352"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"Schizothecium_carpinicola"	"RDP"
"OTU353"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU354"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU355"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU356"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU357"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU358"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU359"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_marquandii"	"RDP"
"OTU360"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Coprinus"	"Coprinus_cordisporus"	"IDTAXA"
"OTU361"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	NA	NA	NA	"RDP"
"OTU362"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU363"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_indohii"	"RDP"
"OTU364"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cercophora"	NA	"RDP"
"OTU365"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Cheilymenia"	"Cheilymenia_stercorea"	"RDP"
