"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"OTU1550"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Clitocybe"	"Clitocybe_brunneocaperata"	"RDP"
"OTU1551"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_buchloes"	"RDP"
"OTU1552"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Thelonectria"	"Thelonectria_rubrococca"	"RDP"
"OTU1553"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Kernia"	"Kernia_geniculotricha"	"RDP"
"OTU1554"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU1555"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Scutellinia"	"Scutellinia_sp"	"IDTAXA"
"OTU1556"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1557"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1558"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1559"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Thanatephorus"	"Thanatephorus_cucumeris"	"RDP"
"OTU1560"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariaceae"	"Calceomyces"	"Calceomyces_lacunosus"	"RDP"
"OTU1561"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	NA	"RDP"
"OTU1562"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Morchellaceae"	"Morchella"	"Morchella_importuna"	"RDP"
"OTU1563"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"Penicillium_sp"	"IDTAXA"
"OTU1564"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1565"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	NA	NA	"RDP"
"OTU1566"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1567"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1568"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Septoria"	"Septoria_oenanthicola"	"RDP"
"OTU1569"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1570"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascales_fam_Incertae_sedis"	"Vermiculariopsiella"	"Vermiculariopsiella_pini"	"RDP"
"OTU1571"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	"Powellomyces"	"Powellomyces_sp"	"IDTAXA"
"OTU1572"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Arthrobotrys"	"Arthrobotrys_scaphoides"	"RDP"
"OTU1573"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Erythrobasidiales"	"Erythrobasidiales_fam_Incertae_sedis"	"Sakaguchia"	"Sakaguchia_lamellibrachiae"	"RDP"
"OTU1574"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"OTU1575"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1576"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Ceratobasidium"	"Ceratobasidium_sp"	"IDTAXA"
"OTU1577"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1578"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"Penicillium_crystallinum"	"RDP"
"OTU1579"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Entoloma"	NA	"IDTAXA"
"OTU1580"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU1581"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Peziza"	"Peziza_retrocurvatoides"	"RDP"
"OTU1582"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1583"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1584"	"Fungi"	"Mucoromycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1585"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1586"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1587"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Inocybaceae"	"Inocybe"	"Inocybe_grammopodia"	"RDP"
"OTU1588"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1589"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1590"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Sclerotiniaceae"	"Sclerencoelia"	"Sclerencoelia_fascicularis"	"RDP"
"OTU1591"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"OTU1592"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1593"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1594"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1595"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Thanatephorus"	"Thanatephorus_cucumeris"	"RDP"
"OTU1596"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1597"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Cystobasidiales"	"Cystobasidiaceae"	"Occultifur"	NA	"RDP"
"OTU1598"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA	"RDP"
"OTU1599"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1600"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	NA	NA	"RDP"
"OTU1601"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	NA	"IDTAXA"
"OTU1602"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1603"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	NA	"RDP"
"OTU1604"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Minimelanolocus"	NA	"IDTAXA"
"OTU1605"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Leucosporidiales"	"Leucosporidiaceae"	"Leucosporidium"	"Leucosporidium_sp"	"IDTAXA"
"OTU1606"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"OTU1607"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Piptocephalis"	NA	"IDTAXA"
"OTU1608"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Fomitopsidaceae"	NA	NA	"RDP"
"OTU1609"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	"Cortinarius_subtilis"	"RDP"
"OTU1610"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1611"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Cantharellaceae"	"Pseudocraterellus"	NA	"RDP"
"OTU1612"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1613"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Peziza"	"Peziza_domiciliana"	"RDP"
"OTU1614"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1615"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1616"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1617"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1618"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"Schizothecium_glutinans"	"IDTAXA"
"OTU1619"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1620"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1621"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	"Pholiota_squarrosa"	"RDP"
"OTU1622"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1623"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Periconiaceae"	"Periconia"	"Periconia_pseudodigitata"	"RDP"
"OTU1624"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU1625"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Paecilomyces"	"Paecilomyces_penicillatus"	"RDP"
"OTU1626"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	NA	NA	"IDTAXA"
"OTU1627"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Lipomycetaceae"	NA	NA	"RDP"
"OTU1628"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1629"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1630"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_rishikesha"	"RDP"
"OTU1631"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"RDP"
"OTU1632"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU1633"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1634"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"Penicillium_spinulosum"	"RDP"
"OTU1635"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_moseri"	"RDP"
"OTU1636"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Heterogastridiales"	"Heterogastridiaceae"	"Heterogastridium"	"Heterogastridium_pycnidioideum"	"RDP"
"OTU1637"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1638"	"Fungi"	"Mucoromycota"	"Mucoromycetes"	"Mucorales"	"Cunninghamellaceae"	"Absidia"	NA	"RDP"
"OTU1639"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1640"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1641"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1642"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1643"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	NA	"RDP"
"OTU1644"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"OTU1645"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU1646"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1647"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU1648"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1649"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1650"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	NA	"RDP"
"OTU1651"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Peziza"	"Peziza_vesiculosa"	"RDP"
"OTU1652"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1653"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1654"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1655"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_pilosella"	"IDTAXA"
"OTU1656"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1657"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinellus"	"Coprinellus_flocculosus"	"RDP"
"OTU1658"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1659"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Tremellaceae"	"Cryptococcus"	NA	"RDP"
"OTU1660"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_rishikesha"	"RDP"
"OTU1661"	"Fungi"	"Basidiobolomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1662"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU1663"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU1664"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporales_fam_Incertae_sedis"	"Pseudorobillarda"	"Pseudorobillarda_phragmitis"	"IDTAXA"
"OTU1665"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU1666"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_flanaganii"	"RDP"
"OTU1667"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1668"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Trichosporonales"	"Trichosporonaceae"	"Cutaneotrichosporon"	"Cutaneotrichosporon_moniliiforme"	"RDP"
"OTU1669"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1670"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU1671"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Bionectriaceae"	"Clonostachys"	"Clonostachys_wenpingii"	"RDP"
"OTU1672"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"OTU1673"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1674"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1675"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1676"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU1677"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU1678"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Stephanonectria"	"Stephanonectria_keithii"	"RDP"
"OTU1679"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Halosphaeriaceae"	NA	NA	"RDP"
"OTU1680"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1681"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU1682"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_sp"	"IDTAXA"
"OTU1683"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1684"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1685"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU1686"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1687"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1688"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1689"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU1690"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1691"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1692"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"Fusarium_sp"	"IDTAXA"
"OTU1693"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1694"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1695"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_aerugineum"	"RDP"
"OTU1696"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1697"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_sp"	"IDTAXA"
"OTU1698"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1699"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"	"RDP"
"OTU1700"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"RDP"
"OTU1701"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"Fusarium_solani"	"RDP"
"OTU1702"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Helvellaceae"	"Helvella"	NA	"RDP"
"OTU1703"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	NA	NA	NA	"IDTAXA"
"OTU1704"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1705"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA	"RDP"
"OTU1706"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	NA	NA	NA	"IDTAXA"
"OTU1707"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	NA	NA	NA	"IDTAXA"
"OTU1708"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	"Chytridiaceae"	"Chytridium"	NA	"RDP"
"OTU1709"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Zopfiella"	"Zopfiella_marina"	"RDP"
"OTU1710"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1711"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1712"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"RDP"
"OTU1713"	"Fungi"	"Glomeromycota"	"Archaeosporomycetes"	"Archaeosporales"	"Archaeosporaceae"	NA	NA	"RDP"
"OTU1714"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1715"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1716"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"Spizellomyces_dolichospermus"	"IDTAXA"
"OTU1717"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"OTU1718"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1719"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Verrucariales"	"Verrucariaceae"	"Verrucaria"	"Verrucaria_macrostoma"	"RDP"
"OTU1720"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1721"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1722"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"IDTAXA"
"OTU1723"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Chaetosphaeriales"	"Chaetosphaeriaceae"	"Chloridium"	"Chloridium_aseptatum"	"RDP"
"OTU1724"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1725"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU1726"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Geastrales"	"Sphaerobolaceae"	"Sphaerobolus"	"Sphaerobolus_ingoldii"	"RDP"
"OTU1727"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Collybia"	"Collybia_cookei"	"RDP"
"OTU1728"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Ceratobasidium"	"Ceratobasidium_sp"	"IDTAXA"
"OTU1729"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1730"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1731"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_buchloes"	"RDP"
"OTU1732"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1733"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Dactylaria"	"Dactylaria_sp"	"IDTAXA"
"OTU1734"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Hymenochaetales"	"Schizoporaceae"	"Lyomyces"	"Lyomyces_mascarensis"	"RDP"
"OTU1735"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Diaporthales"	"Diaporthaceae"	"Diaporthe"	NA	"RDP"
"OTU1736"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1737"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"	"RDP"
"OTU1738"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1739"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1740"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Stachybotryaceae"	"Myxospora"	"Myxospora_crassiseta"	"RDP"
"OTU1741"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Amylocarpus"	"Amylocarpus_encephaloides"	"RDP"
"OTU1742"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	"Diversispora"	NA	"RDP"
"OTU1743"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1744"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1745"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"Schizothecium_carpinicola"	"RDP"
"OTU1746"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascodesmidaceae"	"Cephaliophora"	"Cephaliophora_sp"	"IDTAXA"
"OTU1747"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Dichotomopilus"	"Dichotomopilus_indicus"	"RDP"
"OTU1748"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1749"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1750"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	"Chytridiaceae"	"Chytridium"	NA	"RDP"
"OTU1751"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	NA	"RDP"
"OTU1752"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariaceae"	"Clypeosphaeria"	"Clypeosphaeria_oleae"	"RDP"
"OTU1753"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_sp"	"IDTAXA"
"OTU1754"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Pyrenochaetopsis"	"Pyrenochaetopsis_pratorum"	"RDP"
"OTU1755"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Tulasnellaceae"	"Tulasnella"	NA	"RDP"
"OTU1756"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA	"RDP"
"OTU1757"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Thelephorales"	"Thelephoraceae"	NA	NA	"IDTAXA"
"OTU1758"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	NA	NA	"IDTAXA"
"OTU1759"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
