"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"OTU945"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU946"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"OTU947"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU948"	"Fungi"	"Monoblepharomycota"	"Sanchytriomycetes"	"Sanchytriales"	"Sanchytriaceae"	NA	NA	"IDTAXA"
"OTU949"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU950"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU951"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU952"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU953"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_moseri"	"RDP"
"OTU954"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU955"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Bionectriaceae"	"Paracylindrocarpon"	"Paracylindrocarpon_aloicola"	"IDTAXA"
"OTU956"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycetales_fam_Incertae_sedis"	"Candida"	"Candida_albicans"	"RDP"
"OTU957"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_paraensis"	"RDP"
"OTU958"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_sp"	"IDTAXA"
"OTU959"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU960"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU961"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Entoloma"	NA	"RDP"
"OTU962"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU963"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_beljakovae"	"IDTAXA"
"OTU964"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU965"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Sarcoscyphaceae"	"Nanoscypha"	NA	"RDP"
"OTU966"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Debaryomycetaceae"	"Debaryomyces"	"Debaryomyces_prosopidis"	"RDP"
"OTU967"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Chaetomium"	NA	"IDTAXA"
"OTU968"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU969"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Venturiales"	"Sympoventuriaceae"	"Ochroconis"	"Ochroconis_tshawytschae"	"IDTAXA"
"OTU970"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU971"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU972"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	NA	NA	"IDTAXA"
"OTU973"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA	"RDP"
"OTU974"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"OTU975"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_elongatula"	"RDP"
"OTU976"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	NA	NA	NA	"RDP"
"OTU977"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	NA	NA	NA	NA	"RDP"
"OTU978"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	NA	NA	"RDP"
"OTU979"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Dactylella"	"Dactylella_arnaudii"	"RDP"
"OTU980"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	NA	"RDP"
"OTU981"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"RDP"
"OTU982"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU983"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"IDTAXA"
"OTU984"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"Acremonium_hyalinulum"	"RDP"
"OTU985"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU986"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Allobotryotrichum"	NA	"RDP"
"OTU987"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU988"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Entoloma"	NA	"RDP"
"OTU989"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Cystobasidiales"	"Cystobasidiaceae"	"Occultifur"	"Occultifur_mephitis"	"RDP"
"OTU990"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Phaeosphaeria"	"Phaeosphaeria_sp"	"IDTAXA"
"OTU991"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU992"	"Fungi"	"Basidiomycota"	"Agaricostilbomycetes"	"Agaricostilbales"	"Chionosphaeraceae"	NA	NA	"RDP"
"OTU993"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU994"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"Podospora_sp"	"IDTAXA"
"OTU995"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU996"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU997"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU998"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_argenteus_subsp._annetteae"	"RDP"
"OTU999"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1000"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1001"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Stropharia"	NA	"RDP"
"OTU1002"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	NA	NA	"IDTAXA"
"OTU1003"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	NA	NA	"RDP"
"OTU1004"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Filobasidiaceae"	"Goffeauzyma"	"Goffeauzyma_gastrica"	"RDP"
"OTU1005"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_echinospora"	"RDP"
"OTU1006"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU1007"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	"Sebacinaceae"	NA	NA	"RDP"
"OTU1008"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	"Cristinia"	NA	"RDP"
"OTU1009"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Peziza"	"Peziza_domiciliana"	"RDP"
"OTU1010"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1011"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1012"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	"Chytridiaceae"	NA	NA	"IDTAXA"
"OTU1013"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1014"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1015"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Arrhenia"	NA	"IDTAXA"
"OTU1016"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Volutella"	"Volutella_consors"	"RDP"
"OTU1017"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1018"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU1019"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Thanatephorus"	"Thanatephorus_cucumeris"	"RDP"
"OTU1020"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Microbotryales"	"Microbotryaceae"	"Microbotryum"	"Microbotryum_cordae"	"RDP"
"OTU1021"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"Podospora_sp"	"IDTAXA"
"OTU1022"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1023"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"IDTAXA"
"OTU1024"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	NA	NA	NA	"RDP"
"OTU1025"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1026"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1027"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Phaffomycetaceae"	"Barnettozyma"	"Barnettozyma_californica"	"RDP"
"OTU1028"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1029"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Penicillifer"	"Penicillifer_pulcher"	"RDP"
"OTU1030"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"IDTAXA"
"OTU1031"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"RDP"
"OTU1032"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1033"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Ganodermataceae"	"Perenniporia"	"Perenniporia_decurrata"	"RDP"
"OTU1034"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1035"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"OTU1036"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	"Ascobolus_denudatus"	"RDP"
"OTU1037"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1038"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Peziza"	"Peziza_domiciliana"	"RDP"
"OTU1039"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Cystofilobasidiales_fam_Incertae_sedis"	"Mrakiella"	"Mrakiella_aquatica"	"RDP"
"OTU1040"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU1041"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Leucosporidiales"	"Leucosporidiaceae"	"Leucosporidium"	"Leucosporidium_golubevii"	"RDP"
"OTU1042"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Inocybaceae"	"Inocybe"	"Inocybe_griseovelata"	"IDTAXA"
"OTU1043"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1044"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1045"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA	"RDP"
"OTU1046"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1047"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Dermateaceae"	"Helgardia"	"Helgardia_anguioides"	"IDTAXA"
"OTU1048"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Scutellinia"	"Scutellinia_sp"	"IDTAXA"
"OTU1049"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	NA	NA	NA	"IDTAXA"
"OTU1050"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1051"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_radiata"	"RDP"
"OTU1052"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Marasmiaceae"	"Marasmius"	"Marasmius_oreades"	"RDP"
"OTU1053"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	NA	NA	NA	"RDP"
"OTU1054"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Coprinus"	"Coprinus_cordisporus"	"RDP"
"OTU1055"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA	"RDP"
"OTU1056"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"RDP"
"OTU1057"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU1058"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"RDP"
"OTU1059"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU1060"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	NA	NA	NA	"IDTAXA"
"OTU1061"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Petriella"	"Petriella_musispora"	"RDP"
"OTU1062"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"Fusarium_nematophilum"	"IDTAXA"
"OTU1063"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Diaporthales"	"Diaporthales_fam_Incertae_sedis"	"Leptosillia"	"Leptosillia_mayteni"	"RDP"
"OTU1064"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Physalacriaceae"	"Armillaria"	"Armillaria_borealis"	"RDP"
"OTU1065"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1066"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Leucosporidiales"	"Leucosporidiaceae"	"Leucosporidium"	"Leucosporidium_creatinivorum"	"IDTAXA"
"OTU1067"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	NA	NA	NA	"RDP"
"OTU1068"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Tremellodendropsidales"	NA	NA	NA	"RDP"
"OTU1069"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1070"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU1071"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Ramularia"	"Ramularia_haroldporteri"	"RDP"
"OTU1072"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1073"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Thelephorales"	"Thelephoraceae"	NA	NA	"IDTAXA"
"OTU1074"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Cladophialophora"	"Cladophialophora_sp"	"IDTAXA"
"OTU1075"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1076"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_moseri"	"RDP"
"OTU1077"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"Spizellomyces_dolichospermus"	"IDTAXA"
"OTU1078"	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1079"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Ceratobasidium"	NA	"RDP"
"OTU1080"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Halosphaeriaceae"	"Remispora"	"Remispora_stellata"	"IDTAXA"
"OTU1081"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	NA	"RDP"
"OTU1082"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1083"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1084"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1085"	"Fungi"	"Ascomycota"	"Taphrinomycetes"	"Taphrinales"	"Protomycetaceae"	"Protomyces"	"Protomyces_inouyei"	"IDTAXA"
"OTU1086"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	NA	NA	"RDP"
"OTU1087"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	NA	NA	"IDTAXA"
"OTU1088"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_sp"	"IDTAXA"
"OTU1089"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_gamsii"	"RDP"
"OTU1090"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1091"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA	"RDP"
"OTU1092"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1093"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1094"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1095"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	NA	NA	"RDP"
"OTU1096"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1097"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Togniniales"	"Togniniaceae"	"Phaeoacremonium"	"Phaeoacremonium_viticola"	"RDP"
"OTU1098"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1099"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1100"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1101"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1102"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU1103"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	"Malassezia"	"Malassezia_arunalokei"	"RDP"
"OTU1104"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1105"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	NA	NA	NA	"RDP"
"OTU1106"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Torulaceae"	"Torula"	"Torula_acaciae"	"RDP"
"OTU1107"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	"Coniochaetaceae"	"Lecythophora"	"Lecythophora_sp"	"IDTAXA"
"OTU1108"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1109"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Scopulariopsis"	"Scopulariopsis_acremonium"	"RDP"
"OTU1110"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA	"RDP"
"OTU1111"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Acidomelania"	"Acidomelania_panicicola"	"RDP"
"OTU1112"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycetaceae"	"Torulaspora"	"Torulaspora_sp"	"IDTAXA"
"OTU1113"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1114"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Stropharia"	"Stropharia_halophila"	"RDP"
"OTU1115"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Scedosporium"	"Scedosporium_boydii"	"RDP"
"OTU1116"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU1117"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"Spizellomyces_lactosolyticus"	"IDTAXA"
"OTU1118"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1119"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"RDP"
"OTU1120"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"IDTAXA"
"OTU1121"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU1122"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1123"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1124"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"Acremonium_pinkertoniae"	"RDP"
"OTU1125"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1126"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Phaeosphaeria"	"Phaeosphaeria_sp"	"IDTAXA"
"OTU1127"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Hypomyces"	NA	"RDP"
"OTU1128"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	NA	"RDP"
"OTU1129"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1130"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"RDP"
"OTU1131"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_afrocinerea"	"RDP"
"OTU1132"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1133"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1134"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Cantharellaceae"	"Pseudocraterellus"	NA	"RDP"
"OTU1135"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU1136"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1137"	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU1138"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1139"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1140"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1141"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1142"	"Fungi"	"Chytridiomycota"	"Lobulomycetes"	"Lobulomycetales"	NA	NA	NA	"IDTAXA"
"OTU1143"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Gaertneriomyces"	"Gaertneriomyces_semiglobifer"	"RDP"
"OTU1144"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1145"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU1146"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Sporidiobolales"	"Sporidiobolaceae"	"Rhodotorula"	"Rhodotorula_sp"	"IDTAXA"
"OTU1147"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Lectera"	"Lectera_capsici"	"IDTAXA"
"OTU1148"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1149"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU1150"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	NA	NA	NA	"RDP"
"OTU1151"	"Fungi"	"Basidiomycota"	"Exobasidiomycetes"	"Entylomatales"	"Entylomatales_fam_Incertae_sedis"	"Tilletiopsis"	"Tilletiopsis_washingtonensis"	"RDP"
"OTU1152"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU1153"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU1154"	NA	NA	NA	NA	NA	NA	NA	"RDP"
